ID,Passenger_ID,Route ID,Class
12859,1799,1238,Economy
12860,542,816,Economy
12861,977,1150,Economy
12862,1984,1366,First
12863,568,541,Economy
12864,578,1519,Economy
12865,107,1730,Economy
12866,214,462,Economy
12867,1450,1777,Business
12868,321,763,Economy
12869,874,1005,Business
12870,53,1127,Economy
12871,1031,1518,Economy
12872,621,1247,Economy
12873,889,1374,Economy
12874,62,1294,Economy
12875,422,1084,Economy
12876,956,1472,Economy
12877,214,1992,Economy
12878,361,227,Economy
12879,1017,166,Economy
12880,1192,1202,Economy
12881,984,1116,First
12882,31,511,Economy
12883,1978,1858,Business
12884,1166,1809,Economy
12885,1788,1844,Economy
12886,1514,743,Economy
12887,343,777,Economy
12888,306,1885,Economy
12889,1740,1783,Economy
12890,1740,1208,Economy
12891,1180,942,Economy
12892,1867,516,Economy
12893,819,1941,Economy
12894,1257,1474,Economy
12895,1536,472,Economy
12896,1798,1196,Economy
12897,769,1589,Economy
12898,391,1228,First
12899,106,812,Economy
12900,1164,1237,Economy
12901,1929,838,Economy
12902,273,529,Economy
12903,614,810,Economy
12904,1017,1101,Economy
12905,1102,1470,Economy
12906,878,554,Economy
12907,1472,583,Economy
12908,1945,1282,Economy
12909,265,49,Economy
12910,819,636,Economy
12911,1013,466,Economy
12912,1001,70,Economy
12913,243,1700,Economy
12914,551,1282,Economy
12915,1671,476,Economy
12916,366,1432,Economy
12917,1958,1913,Economy
12918,16,1761,Economy
12919,1288,1279,First
12920,1742,1254,Economy
12921,1103,1325,Economy
12922,1925,1242,Economy
12923,1,547,Economy
12924,772,889,Economy
12925,435,1068,Economy
12926,1491,1542,Economy
12927,691,603,Economy
12928,1441,751,Economy
12929,292,541,Economy
12930,1676,16,First
12931,928,1343,Business
12932,1937,1935,Economy
12933,1948,944,Business
12934,487,1929,Economy
12935,1391,1880,Economy
12936,739,1902,Economy
12937,1860,1655,Economy
12938,354,1104,Economy
12939,1531,1451,Economy
12940,1381,1087,Economy
12941,213,1579,Economy
12942,1753,512,Economy
12943,883,981,Economy
12944,790,1640,Economy
12945,1148,1350,Economy
12946,1216,1942,Economy
12947,495,68,Economy
12948,929,253,Economy
12949,1360,1706,Economy
12950,728,477,Economy
12951,42,20,Economy
12952,1087,751,Economy
12953,1036,752,First
12954,86,862,Economy
12955,322,964,Economy
12956,1878,887,Economy
12957,760,1877,Economy
12958,607,1417,Economy
12959,520,807,First
12960,1688,956,Economy
12961,416,256,Economy
12962,441,1274,Business
12963,105,1609,Economy
12964,207,29,Economy
12965,414,788,Economy
12966,1510,175,Economy
12967,221,1801,Economy
12968,1911,66,Economy
12969,1023,1181,Economy
12970,1787,441,Business
12971,1148,1667,Economy
12972,1085,896,Business
12973,463,1297,Economy
12974,142,76,Economy
12975,1178,1202,Economy
12976,1296,1634,Economy
12977,464,112,Economy
12978,1194,1140,Economy
12979,1418,665,Economy
12980,1739,1259,Economy
12981,929,118,Economy
12982,817,14,Economy
12983,1415,1041,Business
12984,1005,1215,Economy
12985,1056,471,Economy
12986,405,1437,Economy
12987,2000,648,Economy
12988,395,108,Business
12989,1837,972,Economy
12990,1369,422,Economy
12991,1163,1375,Economy
12992,711,1458,Business
12993,765,1577,Business
12994,861,1862,First
12995,1715,1452,Business
12996,197,1771,Economy
12997,1225,806,Economy
12998,1729,414,Economy
12999,762,1253,Economy
13000,50,1353,Economy
13001,394,264,Economy
13002,815,11,Economy
13003,1540,792,Economy
13004,248,979,First
13005,884,1569,Economy
13006,388,1531,Economy
13007,293,1863,Economy
13008,155,1353,Economy
13009,59,1907,Economy
13010,443,1129,Economy
13011,1778,1360,Business
13012,1371,917,Economy
13013,1270,1768,Economy
13014,729,801,Economy
13015,837,1896,Economy
13016,762,447,Economy
13017,1189,185,Economy
13018,1113,1240,Business
13019,835,195,Economy
13020,723,1017,Economy
13021,1588,1800,Economy
13022,1722,1424,Business
13023,953,510,First
13024,1542,1297,Economy
13025,1989,1134,Economy
13026,147,1188,Economy
13027,735,1936,Economy
13028,766,1703,Economy
13029,566,644,Economy
13030,1535,1818,Economy
13031,178,1167,Economy
13032,976,25,Business
13033,859,1846,Economy
13034,651,1493,First
13035,837,176,Economy
13036,1303,923,Economy
13037,1747,1421,Economy
13038,31,1123,Economy
13039,976,727,Economy
13040,1225,1806,Economy
13041,1466,1553,Business
13042,300,1995,First
13043,1174,1686,Economy
13044,876,1601,Economy
13045,394,1046,Economy
13046,833,1528,Economy
13047,1961,1086,Economy
13048,805,1807,Economy
13049,700,55,Economy
13050,1053,641,First
13051,1311,1625,Economy
13052,1451,716,Economy
13053,1276,724,Economy
13054,726,1690,Economy
13055,1435,110,Economy
13056,1315,144,Economy
13057,1235,1059,First
13058,667,1753,Economy
13059,1800,1400,First
13060,15,1996,Economy
13061,1112,308,Economy
13062,944,502,Economy
13063,1447,490,Economy
13064,18,1768,First
13065,1795,63,Economy
13066,1095,753,First
13067,716,1436,Economy
13068,1665,1107,Economy
13069,142,1633,Economy
13070,978,665,Economy
13071,1217,635,Economy
13072,1482,1190,Economy
13073,930,645,Economy
13074,963,1345,Business
13075,115,388,Business
13076,116,568,Economy
13077,1288,1702,First
13078,505,302,Economy
13079,1459,545,Business
13080,1879,944,Economy
13081,1917,1890,Economy
13082,855,471,Economy
13083,1036,1294,Economy
13084,591,437,Economy
13085,1279,477,Economy
13086,40,445,First
13087,484,1771,Business
13088,1861,1647,Economy
13089,128,202,Economy
13090,1127,1547,Economy
13091,1516,1397,Economy
13092,1750,1984,Economy
13093,948,662,Economy
13094,1735,172,Economy
13095,860,167,First
13096,1291,1057,Economy
13097,1765,687,Economy
13098,1177,256,Economy
13099,275,1512,Business
13100,1350,628,Economy
13101,131,1053,Economy
13102,1904,162,Business
13103,1003,1505,Economy
13104,1821,812,Economy
13105,28,221,Economy
13106,48,276,Economy
13107,19,740,Economy
13108,356,1018,Business
13109,1362,250,Economy
13110,395,566,Economy
13111,276,106,Economy
13112,1188,997,Economy
13113,526,18,Economy
13114,745,1392,Economy
13115,696,1177,Economy
13116,555,663,Economy
13117,610,475,Economy
13118,400,1293,Economy
13119,25,495,Economy
13120,60,1790,Economy
13121,73,1530,Economy
13122,395,1946,Economy
13123,1508,993,Economy
13124,884,1378,Economy
13125,1399,945,Economy
13126,1768,107,Economy
13127,94,815,Economy
13128,548,505,Economy
13129,1236,318,Economy
13130,964,1224,Economy
13131,1375,1863,Economy
13132,712,1973,Economy
13133,1452,827,Economy
13134,102,1376,First
13135,1131,1007,Business
13136,662,389,Business
13137,1344,938,Economy
13138,85,1523,Economy
13139,973,723,Economy
13140,520,254,Economy
13141,949,157,Economy
13142,972,1401,Economy
13143,77,1301,Economy
13144,1063,110,First
13145,933,247,Economy
13146,1183,1078,Economy
13147,1622,1596,Economy
13148,436,271,Economy
13149,1526,207,Economy
13150,559,1363,Economy
13151,1586,1812,Economy
13152,167,1357,Economy
13153,519,996,Economy
13154,1747,1436,Economy
13155,1719,1017,Economy
13156,32,1199,Economy
13157,514,398,Economy
13158,1171,1003,Economy
13159,300,814,Economy
13160,1370,1998,First
13161,819,682,Economy
13162,1437,1816,Business
13163,712,1169,Economy
13164,711,537,Economy
13165,1640,1192,Economy
13166,1244,1904,Economy
13167,782,1817,Economy
13168,1838,1189,Economy
13169,214,215,Economy
13170,292,527,Economy
13171,1326,260,Business
13172,1085,823,Economy
13173,1598,1274,Economy
13174,1768,87,Economy
13175,1023,59,Economy
13176,1263,36,Economy
13177,1406,963,Economy
13178,943,84,Economy
13179,607,306,Economy
13180,151,1613,Economy
13181,777,1450,Economy
13182,283,675,Economy
13183,969,1007,Economy
13184,1794,1249,Economy
13185,26,1413,Economy
13186,1705,576,First
13187,1669,1408,Economy
13188,1404,1396,Economy
13189,6,679,First
13190,220,1411,Economy
13191,1146,807,Economy
13192,512,23,Business
13193,805,834,Economy
13194,1180,592,Economy
13195,57,1940,Economy
13196,285,1117,Economy
13197,1254,958,Business
13198,963,1882,Economy
13199,532,49,Economy
13200,1652,287,Business
13201,784,125,Economy
13202,777,1298,Business
13203,979,305,Economy
13204,1914,1469,Economy
13205,501,692,Economy
13206,705,1677,Economy
13207,1552,586,Economy
13208,1711,1349,Business
13209,663,1290,Economy
13210,1377,1693,First
13211,1571,129,Economy
13212,1228,1857,Economy
13213,1150,1015,Economy
13214,177,1866,Economy
13215,817,1344,Economy
13216,519,1533,Economy
13217,1274,1820,Economy
13218,1097,1954,Business
13219,1550,927,Economy
13220,1818,521,Economy
13221,375,1448,Economy
13222,1962,781,Economy
13223,46,249,Economy
13224,1407,929,Economy
13225,59,1500,Economy
13226,1912,1490,Economy
13227,1658,105,Economy
13228,1731,937,Business
13229,1350,1197,Economy
13230,1973,1157,Business
13231,1869,1759,Economy
13232,1448,1970,Economy
13233,56,664,Business
13234,1029,1504,Economy
13235,1649,246,Economy
13236,130,659,Economy
13237,1275,1211,Economy
13238,1789,306,Economy
13239,1975,17,Economy
13240,1701,751,Economy
13241,455,1314,Business
13242,1313,641,Economy
13243,624,1410,Economy
13244,1074,1921,Economy
13245,852,1673,Business
13246,1918,1182,Economy
13247,1764,32,Business
13248,1579,1997,Economy
13249,1784,1857,Economy
13250,1938,685,Economy
13251,762,172,Business
13252,1223,825,Economy
13253,473,743,Economy
13254,1121,146,Economy
13255,731,583,Economy
13256,1313,1202,Economy
13257,139,1824,Economy
13258,1972,1508,Economy
13259,1850,882,Economy
13260,504,1834,Business
13261,381,710,First
13262,486,1755,Economy
13263,61,51,Business
13264,493,819,Business
13265,1838,1289,Economy
13266,483,1213,Business
13267,292,1341,Economy
13268,972,231,Economy
13269,1476,315,First
13270,1880,192,Economy
13271,1829,1005,Economy
13272,239,619,Economy
13273,572,1296,Business
13274,504,450,Economy
13275,822,1187,Economy
13276,520,476,Economy
13277,1801,1801,Economy
13278,1160,1748,Economy
13279,337,28,Economy
13280,451,1248,Economy
13281,497,1443,Economy
13282,867,766,First
13283,1864,510,Economy
13284,1912,276,Economy
13285,952,1074,Economy
13286,836,219,Economy
13287,1388,431,First
13288,419,736,Economy
13289,1725,1514,Business
13290,140,810,Business
13291,1263,1525,Economy
13292,1344,1854,Economy
13293,506,171,Economy
13294,958,1084,Economy
13295,460,1400,Economy
13296,59,1611,Economy
13297,1949,1879,Business
13298,1833,1583,Economy
13299,1908,831,Economy
13300,1014,516,Economy
13301,1067,1782,Economy
13302,1630,856,Economy
13303,1132,1185,Business
13304,1694,898,Economy
13305,52,1926,Economy
13306,316,1728,Economy
13307,185,1517,Economy
13308,124,1903,Economy
13309,698,455,Economy
13310,173,1073,Economy
13311,1390,1562,Economy
13312,143,1004,First
13313,930,841,Economy
13314,1256,1029,Business
13315,678,1676,Economy
13316,1085,900,Economy
13317,372,901,Economy
13318,1075,1950,Business
13319,845,567,Economy
13320,1093,165,Economy
13321,1813,1443,Economy
13322,1102,809,Economy
13323,1620,1204,Economy
13324,348,1893,Economy
13325,1481,1457,Economy
13326,785,1928,First
13327,351,1372,Economy
13328,338,22,Economy
13329,208,968,Economy
13330,178,1924,Business
13331,169,1474,Economy
13332,515,1937,Business
13333,526,305,Economy
13334,278,1884,Economy
13335,475,863,Economy
13336,303,1233,Economy
13337,916,1129,Economy
13338,847,1895,First
13339,172,246,Economy
13340,874,1025,Business
13341,603,1765,Economy
13342,1954,310,First
13343,1738,1046,Economy
13344,876,1564,Economy
13345,276,1496,Business
13346,1706,1505,Economy
13347,1037,821,Economy
13348,1209,663,Economy
13349,413,1513,Economy
13350,960,166,Economy
13351,661,1533,Economy
13352,1980,1564,Economy
13353,1985,1884,First
13354,531,1702,Economy
13355,87,569,Economy
13356,1608,1188,Economy
13357,1833,1675,Economy
13358,1428,190,Economy
13359,126,1055,Economy
13360,160,413,Economy
13361,977,1947,Economy
13362,828,85,Economy
13363,159,1121,Economy
13364,242,1004,First
13365,888,1636,Economy
13366,1382,346,Economy
13367,243,1860,Business
13368,700,1274,Business
13369,1901,102,Economy
13370,1999,391,Economy
13371,582,490,First
13372,1109,1004,Economy
13373,146,853,Economy
13374,372,499,Economy
13375,442,1464,Economy
13376,1103,316,Economy
13377,1485,1130,Economy
13378,980,1844,Business
13379,30,360,Business
13380,1329,1633,Economy
13381,1734,1897,First
13382,352,1545,Economy
13383,1705,121,Economy
13384,1627,832,Economy
13385,1702,1554,Economy
13386,405,1448,Economy
13387,883,178,Economy
13388,531,1165,Business
13389,1153,1799,Business
13390,422,1898,Economy
13391,452,1132,Economy
13392,373,1953,First
13393,1965,1877,Economy
13394,1518,326,Economy
13395,850,782,Economy
13396,644,1736,Economy
13397,55,1427,Economy
13398,707,199,Business
13399,97,1343,First
13400,14,1426,Business
13401,1637,1210,First
13402,1309,1093,Economy
13403,1931,1833,Business
13404,125,1226,Economy
13405,488,1237,Economy
13406,1390,616,Business
13407,835,239,Economy
13408,754,409,Economy
13409,550,853,Economy
13410,1573,138,First
13411,791,974,Economy
13412,675,876,Economy
13413,457,125,Economy
13414,1675,1942,Economy
13415,742,190,Economy
13416,687,97,Economy
13417,970,1345,Economy
13418,9,684,Economy
13419,1757,1271,Economy
13420,1748,551,Economy
13421,1709,1185,Economy
13422,947,1181,Business
13423,1156,528,Economy
13424,328,348,Business
13425,834,912,Economy
13426,1912,1474,Business
13427,1337,6,Economy
13428,1251,1489,Economy
13429,1500,958,Economy
13430,1279,1630,Economy
13431,97,674,Economy
13432,505,1563,First
13433,425,1853,Economy
13434,1756,374,First
13435,1657,928,Business
13436,1677,518,Economy
13437,814,553,Economy
13438,991,262,Economy
13439,956,1057,Business
13440,1253,1787,Economy
13441,1515,1574,Economy
13442,1086,206,Economy
13443,1660,470,Economy
13444,340,358,Economy
13445,90,572,Economy
13446,1722,15,Economy
13447,938,653,Economy
13448,1367,683,First
13449,1247,1531,Economy
13450,1599,1918,Economy
13451,289,15,Economy
13452,1513,1319,Economy
13453,915,313,Economy
13454,62,1402,Economy
13455,1327,1726,Economy
13456,160,105,Economy
13457,383,628,Business
13458,1170,1978,Business
13459,883,241,Business
13460,638,1487,Economy
13461,125,288,Economy
13462,1629,1713,Economy
13463,504,1733,Economy
13464,1087,1413,Economy
13465,1275,952,Business
13466,56,1096,Business
13467,1203,842,Economy
13468,1250,1211,Economy
13469,1976,1026,Economy
13470,46,877,Economy
13471,824,1598,Economy
13472,1279,152,Economy
13473,1576,64,First
13474,316,135,Business
13475,961,891,Economy
13476,1748,1478,Economy
13477,1990,1153,Economy
13478,1037,674,Business
13479,222,688,Economy
13480,153,1280,Economy
13481,1849,1801,Economy
13482,1559,727,Economy
13483,350,1964,Economy
13484,1477,1591,Economy
13485,240,864,Business
13486,1745,1098,Economy
13487,1092,676,First
13488,1425,229,Economy
13489,1247,1658,Business
13490,1431,5,Economy
13491,271,423,Economy
13492,113,415,Economy
13493,455,36,Economy
13494,807,1325,Economy
13495,97,1907,Economy
13496,528,244,Economy
13497,872,1790,Economy
13498,76,1563,Economy
13499,1012,1414,Economy
13500,1846,996,Economy
13501,683,1185,Economy
13502,679,1805,Business
13503,1408,981,Economy
13504,402,657,Business
13505,1978,105,Economy
13506,1585,1116,Economy
13507,481,1307,Economy
13508,40,118,Economy
13509,1429,1034,Economy
13510,603,212,Economy
13511,1682,1241,Economy
13512,6,424,Economy
13513,1361,947,Economy
13514,1177,566,Economy
13515,119,1238,Economy
13516,1060,437,Economy
13517,186,586,Economy
13518,735,810,Economy
13519,1145,1209,Economy
13520,1719,713,Economy
13521,1444,1344,Economy
13522,55,993,Economy
13523,1832,1577,Economy
13524,345,276,First
13525,1625,1351,Economy
13526,1,239,Business
13527,1995,567,Business
13528,85,754,Economy
13529,750,1363,Economy
13530,641,840,Business
13531,617,1165,Economy
13532,1587,933,Economy
13533,548,972,Economy
13534,1403,293,Business
13535,1008,463,Economy
13536,870,1997,Economy
13537,488,832,Economy
13538,132,202,Economy
13539,178,197,First
13540,435,400,First
13541,656,2000,Economy
13542,1984,327,Economy
13543,1874,1404,First
13544,1974,977,First
13545,503,1343,Economy
13546,911,1411,Business
13547,782,139,Economy
13548,1747,168,Economy
13549,1278,1598,Economy
13550,51,859,Business
13551,319,947,Economy
13552,811,1022,Economy
13553,123,574,Economy
13554,1786,870,Economy
13555,1849,979,Economy
13556,552,1131,Economy
13557,1764,1045,Economy
13558,622,318,Economy
13559,181,951,Economy
13560,1598,1779,Economy
13561,654,968,Economy
13562,1103,104,Economy
13563,97,1679,Economy
13564,733,1310,Economy
13565,1354,604,Economy
13566,236,1476,Economy
13567,708,274,Economy
13568,582,1001,Economy
13569,1300,1111,Economy
13570,1828,823,Economy
13571,244,1038,Business
13572,1686,152,Economy
13573,1696,341,First
13574,553,1784,Economy
13575,13,281,Economy
13576,1515,300,Economy
13577,626,1477,Economy
13578,356,487,Economy
13579,215,974,Economy
13580,1787,1705,Economy
13581,1580,1206,Business
13582,609,265,Economy
13583,495,1645,Economy
13584,350,55,Economy
13585,261,1390,Economy
13586,351,482,Business
13587,1910,1350,Economy
13588,743,1654,Business
13589,399,1659,Economy
13590,846,880,Economy
13591,407,64,Business
13592,1013,1539,Business
13593,730,1190,Economy
13594,1287,418,Economy
13595,1917,1487,Business
13596,46,380,Economy
13597,1129,459,Economy
13598,1299,1294,Economy
13599,32,1725,Economy
13600,1992,259,Economy
13601,735,1881,First
13602,903,1709,Economy
13603,1997,12,Economy
13604,1645,993,Economy
13605,1862,71,Economy
13606,1158,1959,First
13607,1704,1756,Economy
13608,266,1354,Economy
13609,29,1864,Economy
13610,1069,688,Business
13611,1419,1169,Economy
13612,1767,967,Economy
13613,695,1722,Economy
13614,1439,112,Business
13615,648,1053,Economy
13616,945,1393,Economy
13617,1365,671,Economy
13618,595,187,Economy
13619,744,406,Economy
13620,465,90,Economy
13621,726,471,Economy
13622,1099,877,Economy
13623,1570,790,Economy
13624,1427,856,Economy
13625,953,1791,Economy
13626,1145,1223,Business
13627,16,771,Economy
13628,1876,412,Economy
13629,512,784,First
13630,1158,368,Economy
13631,1365,1756,Economy
13632,1334,696,First
13633,1060,448,First
13634,1439,1096,Economy
13635,62,128,First
13636,690,715,Economy
13637,1629,938,Economy
13638,1283,786,Economy
13639,681,362,Economy
13640,1650,1054,Business
13641,1144,1419,Business
13642,1673,1123,Business
13643,174,1238,Economy
13644,941,482,Economy
13645,155,1439,Economy
13646,1788,1709,Economy
13647,1486,1857,Economy
13648,1451,1399,Economy
13649,1509,170,Business
13650,1743,1653,Economy
13651,1860,77,Business
13652,1273,1228,Economy
13653,537,1009,Economy
13654,1583,843,First
13655,90,1811,Economy
13656,858,1021,Economy
13657,159,1349,Economy
13658,1532,1262,Economy
13659,449,774,Economy
13660,999,258,Economy
13661,1412,1124,Business
13662,1371,111,Economy
13663,397,422,Economy
13664,1869,1356,First
13665,690,1353,Economy
13666,2,391,Economy
13667,1372,72,Economy
13668,1171,267,Economy
13669,81,391,Business
13670,1404,346,Economy
13671,632,1724,First
13672,329,1167,Economy
13673,511,403,Economy
13674,324,900,Economy
13675,1144,1689,Economy
13676,862,389,Economy
13677,483,1197,Economy
13678,720,1609,Economy
13679,1239,1462,Economy
13680,1735,1163,Economy
13681,1545,70,Business
13682,700,1663,Economy
13683,1887,869,Economy
13684,1268,1190,Economy
13685,184,409,Business
13686,330,1722,Economy
13687,1916,360,Business
13688,732,851,Economy
13689,1673,576,Economy
13690,765,1717,Business
13691,1427,1754,First
13692,1505,906,Economy
13693,1904,1857,Economy
13694,1379,1366,Economy
13695,819,1529,Business
13696,816,635,Economy
13697,890,1206,Economy
13698,914,1696,Economy
13699,449,353,Economy
13700,1607,1778,Economy
13701,1022,716,Business
13702,1492,1545,Economy
13703,227,1608,Economy
13704,275,1585,Economy
13705,535,1619,Economy
13706,1474,1136,Economy
13707,903,481,Economy
13708,851,60,Economy
13709,631,407,First
13710,396,393,Economy
13711,475,70,Economy
13712,365,158,First
13713,1619,938,Economy
13714,1045,1445,Economy
13715,365,1569,Economy
13716,1742,1673,Economy
13717,1999,1615,Economy
13718,182,653,Economy
13719,1880,830,First
13720,1752,360,Economy
13721,918,1943,Economy
13722,867,948,Economy
13723,232,1846,Business
13724,1849,4,Business
13725,197,542,Economy
13726,1115,454,Economy
13727,1754,75,Economy
13728,874,1271,Economy
13729,736,60,Economy
13730,84,1322,Economy
13731,1817,570,First
13732,153,1642,Economy
13733,1571,84,Economy
13734,732,906,Economy
13735,1869,499,Business
13736,378,2000,Economy
13737,1885,1698,Economy
13738,1777,1140,Economy
13739,138,443,Business
13740,195,825,Economy
13741,1268,1975,Economy
13742,1251,1472,Economy
13743,1730,883,First
13744,1714,875,Economy
13745,425,313,Economy
13746,255,1086,Business
13747,417,1598,Business
13748,53,1787,Economy
13749,441,1859,Economy
13750,378,497,First
13751,881,1423,Economy
13752,1078,1641,Economy
13753,1377,384,Economy
13754,1484,383,Economy
13755,1463,471,Economy
13756,627,310,First
13757,222,537,First
13758,1675,315,Economy
13759,441,1281,Economy
13760,899,387,Business
13761,1461,224,Economy
13762,445,697,Economy
13763,1042,573,Economy
13764,150,546,Economy
13765,1929,521,Economy
13766,540,598,Business
13767,1678,1440,Economy
13768,320,464,Economy
13769,1890,695,Economy
13770,270,1708,Economy
13771,45,435,Economy
13772,1981,854,Economy
13773,176,922,Economy
13774,1302,386,Economy
13775,1418,778,Economy
13776,987,411,Business
13777,1288,1969,Economy
13778,791,237,Economy
13779,589,1163,Economy
13780,1755,1440,Economy
13781,933,1419,Business
13782,1228,1420,Economy
13783,134,1393,Economy
13784,1055,1009,Business
13785,87,1607,Economy
13786,599,1161,Economy
13787,1516,1108,Business
13788,1326,129,Economy
13789,1322,295,Economy
13790,1753,747,Economy
13791,1312,1657,Economy
13792,1395,90,Economy
13793,1920,372,Economy
13794,1681,575,Economy
13795,547,472,Economy
13796,1886,1555,Economy
13797,1807,777,Economy
13798,4,423,Economy
13799,1877,669,Economy
13800,1476,754,Economy
13801,302,275,Economy
13802,1790,1910,Economy
13803,1507,420,Economy
13804,1373,1832,Business
13805,77,780,Economy
13806,230,1730,First
13807,1746,609,Economy
13808,1948,510,Economy
13809,1543,56,Economy
13810,712,1148,Economy
13811,1298,1009,Economy
13812,523,1426,Business
13813,1085,1108,Business
13814,1621,1111,Economy
13815,1206,1024,Economy
13816,1731,1341,Business
13817,1451,186,Business
13818,261,362,Economy
13819,272,1645,First
13820,680,1619,Economy
13821,523,822,Economy
13822,112,833,Economy
13823,181,757,Business
13824,1253,1460,Economy
13825,435,1293,Economy
13826,292,904,Economy
13827,861,1574,Economy
13828,482,216,Business
13829,1678,223,Economy
13830,1200,682,Economy
13831,238,903,Economy
13832,898,593,Economy
13833,1244,1464,Business
13834,1379,517,First
13835,509,1234,Business
13836,1226,1732,Economy
13837,810,1639,Economy
13838,1417,813,Economy
13839,1053,1481,Economy
13840,387,1727,Economy
13841,1521,1756,Business
13842,258,105,Economy
13843,1152,1123,Economy
13844,1637,1760,Economy
13845,1997,162,Economy
13846,1289,929,Business
13847,357,1386,Economy
13848,1286,2,Economy
13849,574,1372,Economy
13850,401,246,Economy
13851,1295,1026,Economy
13852,917,1024,Economy
13853,703,1590,Economy
13854,662,931,Economy
13855,631,1135,Economy
13856,1732,1555,Economy
13857,929,684,Economy
13858,182,456,Economy
13859,1366,333,Economy
13860,1922,77,Economy
13861,810,695,Economy
13862,712,1207,Economy
13863,679,774,Economy
13864,1714,809,Business
13865,436,1626,First
13866,1582,1972,Economy
13867,1764,1134,First
13868,683,1243,Economy
13869,640,1399,Business
13870,57,1589,Economy
13871,390,435,Economy
13872,1116,596,Economy
13873,72,134,First
13874,730,98,Business
13875,1938,303,Business
13876,1410,1347,First
13877,833,559,Economy
13878,1806,1472,Economy
13879,1139,1678,Business
13880,1488,114,Economy
13881,296,595,Economy
13882,1439,1927,Economy
13883,860,753,Economy
13884,1204,971,First
13885,1318,984,Economy
13886,747,435,Economy
13887,270,1365,Economy
13888,334,1290,Economy
13889,95,241,Economy
13890,1959,1734,Economy
13891,493,128,Economy
13892,1427,707,Economy
13893,991,1615,Economy
13894,1463,1593,Economy
13895,733,1147,Economy
13896,1302,1747,Economy
13897,1883,1635,Economy
13898,330,1433,Economy
13899,107,503,Economy
13900,510,164,Economy
13901,709,1903,Business
13902,1691,895,Economy
13903,18,1193,Economy
13904,916,162,Economy
13905,778,202,Economy
13906,550,805,Economy
13907,671,1551,Economy
13908,1209,170,Business
13909,1246,1364,Economy
13910,602,197,Economy
13911,992,831,Economy
13912,702,1423,Economy
13913,60,122,Economy
13914,148,1666,Economy
13915,348,1353,Business
13916,675,124,Economy
13917,1018,101,Economy
13918,996,65,Economy
13919,448,1085,Economy
13920,519,1404,First
13921,566,622,Economy
13922,1771,713,Economy
13923,1271,458,Economy
13924,295,617,Economy
13925,1984,1886,Economy
13926,116,784,Business
13927,1733,943,Business
13928,1407,1501,Economy
13929,1587,1815,Business
13930,829,827,Economy
13931,1684,1697,Business
13932,57,514,Economy
13933,1905,127,Economy
13934,440,567,Economy
13935,1776,1012,Economy
13936,1030,19,Economy
13937,1232,206,Economy
13938,422,1571,First
13939,1648,1055,Economy
13940,1585,1480,Economy
13941,1041,1440,Economy
13942,917,173,Economy
13943,1136,343,Business
13944,667,1586,Economy
13945,46,355,Business
13946,1780,1644,Economy
13947,1294,697,Economy
13948,460,335,Business
13949,561,129,Economy
13950,1135,386,Economy
13951,749,338,First
13952,856,1725,Economy
13953,927,257,Business
13954,974,1761,Economy
13955,167,669,First
13956,1214,85,Economy
13957,1039,522,Economy
13958,1049,1747,Economy
13959,704,1880,First
13960,541,1653,Economy
13961,1179,1881,Economy
13962,1202,68,Business
13963,1180,1599,Business
13964,766,425,Economy
13965,587,499,Economy
13966,669,1662,Economy
13967,1457,276,Economy
13968,459,1873,Economy
13969,1457,536,Economy
13970,1965,1419,Economy
13971,318,1009,Economy
13972,591,1432,Economy
13973,836,1174,Economy
13974,544,302,Economy
13975,1570,633,Economy
13976,85,304,Economy
13977,557,357,Economy
13978,409,859,Economy
13979,1770,148,Economy
13980,853,437,Economy
13981,484,519,Economy
13982,151,374,Economy
13983,1898,765,Economy
13984,1993,1125,Economy
13985,1239,1042,Economy
13986,1082,10,Economy
13987,1627,1992,Economy
13988,982,138,Economy
13989,901,267,Economy
13990,118,1672,Economy
13991,171,994,Economy
13992,706,1237,Economy
13993,1758,1708,Economy
13994,388,1075,First
13995,835,485,Economy
13996,517,148,Business
13997,1791,622,Economy
13998,480,1321,Economy
13999,816,1666,Economy
14000,1459,1108,Economy
14001,1139,853,Economy
14002,1147,335,Economy
14003,99,620,Economy
14004,1001,1573,Economy
14005,1362,1651,Economy
14006,414,1754,Economy
14007,122,1929,Economy
14008,1749,660,Economy
14009,1279,452,First
14010,1408,1442,Economy
14011,193,1053,Economy
14012,1070,1861,Economy
14013,1599,896,Economy
14014,1845,408,Economy
14015,1916,314,First
14016,975,23,Business
14017,43,1296,Economy
14018,683,1440,First
14019,224,614,Economy
14020,1672,1159,Economy
14021,1706,508,Economy
14022,948,61,Economy
14023,1124,770,Business
14024,1203,52,Economy
14025,1404,270,Economy
14026,56,1762,Economy
14027,1343,1499,Economy
14028,1018,205,Economy
14029,493,1535,Economy
14030,1418,705,Economy
14031,1832,1392,Economy
14032,209,1801,First
14033,671,1861,Economy
14034,178,549,First
14035,263,1162,Economy
14036,430,1727,Economy
14037,841,566,Economy
14038,1521,937,Economy
14039,1745,1486,Economy
14040,967,827,Economy
14041,280,1538,Business
14042,1660,710,Economy
14043,271,1838,Economy
14044,39,1874,Economy
14045,642,1253,Economy
14046,1760,38,Economy
14047,706,583,Economy
14048,1548,1475,Economy
14049,28,1815,First
14050,1894,1735,Economy
14051,316,189,Economy
14052,125,653,Economy
14053,926,1573,Economy
14054,7,1546,Economy
